lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.504088951701528,1.8098440045119497,1.492,12.466810994167083
1.5059030743198103,1.8205875316164204,1.492,12.479849376326836
1.507713743981495,1.8317269547703934,1.492,12.49480947355046
1.5095212086932484,1.8432415467627599,1.492,12.511657231232943
1.5113258720686789,1.855085212088889,1.492,12.53011597142368
1.5131281377213934,1.8672118552441481,1.492,12.549909016172068
1.514928409264999,1.8795753807239048,1.492,12.570759687527504
1.5167270903131036,1.8921296930235274,1.492,12.592391307539383
1.518524584479314,1.904828696638384,1.492,12.614527198257106
1.5203212953772383,1.9176262960638417,1.492,12.636890681730064
1.5221176266204832,1.9304763957952693,1.492,12.659205080007652
1.5239139818226566,1.9433329003280346,1.492,12.681193715139276
1.5257107645973653,1.9561497141575053,1.492,12.702579909174325
1.5275083785582173,1.9688807417790497,1.492,12.723086984162197
1.5293072273188197,1.9814798876880353,1.492,12.74243826215229
1.53110771449278,1.9939010563798305,1.492,12.760357065193997
1.5329102436937054,2.006098152349803,1.492,12.776566715336719
1.534715218535203,2.0180250800933206,1.492,12.79079053462985
1.5365227859991024,2.0296711781093446,1.492,12.80299494308072
1.5383310787164095,2.0412975891525242,1.492,12.81501115449767
1.5401397609572018,2.0529424919862502,1.492,12.827140824611801
1.541948980884103,2.064576186386172,1.492,12.839219929416144
1.5437588866597356,2.076168972127939,1.492,12.851084444903737
1.5455696264467238,2.0876911489872,1.492,12.862570347067614
1.54738134840769,2.099113016739602,1.492,12.87351361190081
1.5491942007052575,2.1104048751607967,1.492,12.88375021539636
1.55100833150205,2.1215370240264306,1.492,12.8931161335473
1.5528238889606902,2.132479763112154,1.492,12.901447342346668
1.5546410212438015,2.1432033921936156,1.492,12.908579817787492
1.5564598765140072,2.1536782110464636,1.492,12.914349535862817
1.5582806029339302,2.1638745194463476,1.492,12.91859247256567
1.5601033486661944,2.173762617168915,1.492,12.92114460388909
1.5619282600959556,2.183314578411717,1.492,12.921855765879151
1.5637553158209572,2.19261869625216,1.492,12.921467058693336
1.5655843577149822,2.201744020069944,1.492,12.92051908721282
1.5674152589183186,2.2106994255551022,1.492,12.919073106077796
1.569247892571255,2.21949378839767,1.492,12.917190369928452
1.5710821318140793,2.2281359842876824,1.492,12.914932133404974
1.5729178497870793,2.2366348889151744,1.492,12.912359651147554
1.574754919630543,2.24499937797018,1.492,12.909534177796377
1.5765932144847588,2.2532383271427348,1.492,12.906516967991635
1.5784326074900143,2.2613606121228726,1.492,12.903369276373514
1.5802729717865978,2.2693751086006286,1.492,12.900152357582204
1.5821141805147974,2.277290692266038,1.492,12.896927466257894
1.5839561068149008,2.2851162388091355,1.492,12.893755857040771
1.5857986238271968,2.292860623919955,1.492,12.890698784571025
1.587641604691973,2.300532723288532,1.492,12.887817503488845
1.5894849225495167,2.3081414126049014,1.492,12.885173268434421
1.5913284505401173,2.3156955675590973,1.492,12.882827334047937
1.593172061804062,2.3232040638411555,1.492,12.880840954969583
1.5950156294816389,2.3306757771411095,1.492,12.879275385839552
1.5968590267131362,2.338119583148995,1.492,12.878191881298028
1.598702126638842,2.3455443575548465,1.492,12.877651695985202
1.6005449986162168,2.3529445467811216,1.492,12.877623610699336
1.6023883707922815,2.360267200371313,1.492,12.877756515050963
1.6042323010297457,2.3675100081841682,1.492,12.878003077215022
1.606076761036629,2.374677062099443,1.492,12.878355972101367
1.6079217225209528,2.3817724539968945,1.492,12.878807874619858
1.6097671571907373,2.3888002757562807,1.492,12.879351459680349
1.6116130367540038,2.3957646192573567,1.492,12.879979402192697
1.6134593329187727,2.4026695763798807,1.492,12.880684377066762
1.6153060173930651,2.4095192390036093,1.492,12.8814590592124
1.6171530618849015,2.4163176990082986,1.492,12.882296123539463
1.6190004381023029,2.4230690482737067,1.492,12.883188244957813
1.6208481177532896,2.4297773786795895,1.492,12.884128098377307
1.6226960725458828,2.4364467821057043,1.492,12.885108358707798
1.6245442741881027,2.443081350431808,1.492,12.886121700859146
1.626392694387971,2.449685175537657,1.492,12.887160799741208
1.6282413048535078,2.4562623493030085,1.492,12.88821833026384
1.6300900772927338,2.4628169636076196,1.492,12.889286967336899
1.6319389834136702,2.469353110331247,1.492,12.89035938587024
1.6337879949243375,2.475874881353647,1.492,12.891428260773722
1.6356370835327563,2.482386368554578,1.492,12.892486266957203
1.6374862209469476,2.4888916638137952,1.492,12.89352607933054
1.639335378874932,2.495394859011056,1.492,12.894540372803585
1.6411845290247307,2.501900046026118,1.492,12.8955218222862
1.643033643104364,2.508411316738737,1.492,12.89646310268824
