lambda_z,sigma_z_kpa
1.738,29.064912686790464
1.73831328320802,29.182204509108217
1.7395889724310778,29.526546029908346
1.74,29.687493811129148
1.7408646616541352,29.88441899446864
1.742,30.152787386321272
1.742140350877193,30.24504869854929
1.7434160401002505,30.60128360863266
1.744,30.74882164222059
1.7446917293233084,30.952350137878845
1.7459674185463658,31.290800115714383
1.746,31.392618539170453
1.7472431077694235,31.616837658851168
1.748,31.860897196701675
1.7485187969924811,31.915810065857798
1.7497944862155388,32.1770281807849
1.75,32.37484526189621
1.7510701754385964,32.39956368909001
1.752,32.80608174599741
1.752345864661654,32.594222179998795
1.7536215538847117,32.76882003762455
1.754,32.9038697621187
1.7548972431077694,32.91908138114637
1.756,32.952652220507446
1.756172932330827,33.03291839089152
1.7574486215538847,33.115248617002976
1.758,33.20310385431302
1.7587243107769424,33.1734235267922
1.76,33.28561734238748
